4.3,-0.000613849,0.0470588,-2.73719,-78.6378,-13.7076,111.049,-18.3105,-3.28199,0.075206,-0.0134805,-0.00884523,-0.00377038,-0.00245444,0.000240458,0.0572075
4.4,-0.00090775,0.0476564,-2.73755,-80.4688,-14.0358,111.041,-18.3126,-3.28268,0.0752706,-0.0134807,-0.00884549,-0.0037578,-0.00245444,0.000240527,0.0572075
4.5,-0.001499,0.048313,-2.73672,-82.3001,-14.364,111.034,-18.3147,-3.28267,0.0777972,-0.013474,-0.00883931,-0.0040675,-0.00245433,0.000239266,0.0572074
4.6,-0.0022763,0.0483676,-2.73702,-84.1316,-14.6923,111.026,-18.3141,-3.28044,0.0805088,-0.0134743,-0.00883958,-0.00405333,-0.00245434,0.000239317,0.0572074
4.7,-0.00224014,0.0495331,-2.73738,-85.963,-15.0203,111.018,-18.314,-3.27629,0.0830402,-0.0134723,-0.00883809,-0.00413362,-0.00245432,0.000239197,0.0572074
4.8,-0.00298374,0.0499437,-2.73688,-87.7944,-15.348,111.01,-18.3136,-3.27363,0.0841795,-0.0134653,-0.00883329,-0.00440138,-0.00245426,0.000239037,0.0572073
4.9,-0.00263261,0.0505938,-2.736,-89.6258,-15.6754,111.001,-18.3149,-3.26911,0.0855522,-0.0134609,-0.00883051,-0.00456212,-0.00245424,0.000239137,0.0572073
5,-0.0077171,0.0538947,-2.73637,-91.4696,-15.9127,110.828,-18.2995,-3.18259,0.0368182,-0.0118464,-0.00989676,-0.00481277,-0.00305167,0.00027789,0.0711764
5.1,-0.00755256,0.0532858,-2.73623,-93.2996,-16.231,110.825,-18.2984,-3.17335,0.0404005,-0.0118443,-0.00989606,-0.0048762,-0.00305165,0.000277876,0.0711764
5.2,-0.00752171,0.0539307,-2.73411,-95.1294,-16.5483,110.821,-18.2966,-3.16341,0.0415771,-0.01183,-0.00989163,-0.00529554,-0.00305157,0.000278283,0.0711765
5.3,-0.00798198,0.0543366,-2.7345,-96.959,-16.8646,110.817,-18.2946,-3.1545,0.0434854,-0.0118252,-0.00989025,-0.00543167,-0.00305155,0.000278523,0.0711765
5.4,-0.00791548,0.054799,-2.73549,-98.7885,-17.1801,110.812,-18.294,-3.14456,0.0435759,-0.0118271,-0.00989077,-0.00537828,-0.00305156,0.000278384,0.0711765
5.5,-0.00825922,0.054498,-2.73422,-100.618,-17.4945,110.808,-18.2915,-3.1356,0.0445902,-0.0118205,-0.00988906,-0.00556053,-0.00305155,0.000278798,0.0711765
5.6,-0.00831369,0.0542998,-2.7354,-102.447,-17.8081,110.803,-18.2897,-3.12753,0.0443323,-0.0118261,-0.00989042,-0.00540989,-0.00305155,0.000278481,0.0711765
5.7,-0.00790969,0.0549525,-2.73446,-104.276,-18.1208,110.799,-18.2889,-3.11789,0.0461908,-0.0118147,-0.00988781,-0.0057101,-0.00305155,0.000279453,0.0711765
5.8,-0.00785875,0.0548504,-2.73433,-106.105,-18.4326,110.794,-18.2867,-3.10831,0.0462215,-0.011809,-0.00988658,-0.00585698,-0.00305156,0.000279921,0.0711765
5.9,-0.00726755,0.0557298,-2.73386,-107.934,-18.7435,110.79,-18.285,-3.09882,0.0465984,-0.0118041,-0.00988557,-0.00598231,-0.00305158,0.000280503,0.0711765
6,-0.000378503,0.0520443,-2.73406,-109.834,-19.2715,110.631,-18.2849,-3.213,0.0320363,-0.0137769,-0.0089808,-0.00585847,-0.00344592,0.000281012,0.0745156
6.1,-0.00129612,0.0530382,-2.73428,-111.662,-19.5928,110.628,-18.2836,-3.21043,0.0316995,-0.0137729,-0.00898071,-0.00596405,-0.00344592,0.000281564,0.0745156
6.2,-0.001444,0.0521917,-2.73319,-113.49,-19.9139,110.624,-18.2794,-3.20689,0.0316754,-0.0137719,-0.00898069,-0.00598888,-0.00344593,0.000281661,0.0745156
6.3,-0.000908132,0.0509954,-2.73198,-115.318,-20.2346,110.621,-18.2777,-3.20418,0.0315451,-0.0137646,-0.00898059,-0.00617496,-0.00344598,0.000282046,0.0745157
6.4,-0.000305488,0.0511209,-2.73194,-117.146,-20.555,110.618,-18.2754,-3.20183,0.0298955,-0.0137607,-0.00898055,-0.00627331,-0.00344601,0.00028228,0.0745157
6.5,5.20178e-05,0.0520541,-2.73184,-118.974,-20.8752,110.615,-18.2742,-3.19918,0.0288843,-0.0137548,-0.00898051,-0.00642049,-0.00344607,0.000282866,0.0745158
6.6,-0.000712406,0.0525859,-2.73273,-120.801,-21.1951,110.612,-18.2711,-3.19737,0.0284434,-0.0137578,-0.00898052,-0.00634443,-0.00344604,0.000282493,0.0745158
6.7,-0.00174852,0.0531666,-2.73191,-122.628,-21.5148,110.609,-18.2679,-3.19569,0.0290083,-0.0137496,-0.00898053,-0.00654446,-0.00344614,0.000283669,0.0745158
6.8,-0.00173636,0.0530713,-2.73308,-124.455,-21.8344,110.607,-18.2651,-3.19177,0.0290254,-0.0137568,-0.00898049,-0.00637054,-0.00344604,0.000282674,0.0745158
6.9,-0.00139556,0.0531839,-2.73472,-126.282,-22.1536,110.604,-18.2624,-3.18685,0.0296217,-0.0137648,-0.00898043,-0.00618049,-0.00344593,0.000281548,0.0745157
7,-0.000855743,0.0506068,-2.73583,-127.938,-22.431,110.37,-18.2883,-3.2121,0.0129544,-0.0139937,-0.00829911,-0.00601762,-0.00368935,0.000393213,0.0782076
7.1,-0.000226563,0.049946,-2.73497,-129.767,-22.7523,110.368,-18.2882,-3.2094,0.0121885,-0.0139794,-0.00829925,-0.00635779,-0.00368958,0.000394936,0.0782076
7.2,-0.000364139,0.0507125,-2.73401,-131.596,-23.0732,110.367,-18.2876,-3.20929,0.0105798,-0.0139689,-0.00829937,-0.00660747,-0.00368977,0.000396535,0.0782077
7.3,-0.00100966,0.0504838,-2.73083,-133.424,-23.3941,110.366,-18.286,-3.2088,0.0112528,-0.013947,-0.00829966,-0.00712009,-0.00369022,0.000399598,0.0782078
7.4,-0.00093617,0.0506745,-2.72949,-135.253,-23.715,110.365,-18.2853,-3.20658,0.00987546,-0.013932,-0.00829988,-0.00747131,-0.00369055,0.00040181,0.0782079
7.5,-0.00152199,0.0504551,-2.72891,-137.082,-24.0357,110.364,-18.2834,-3.20452,0.00817889,-0.0139248,-0.0083,-0.00763784,-0.00369071,0.000402791,0.078208
7.6,-0.00183645,0.0513412,-2.72739,-138.91,-24.3561,110.363,-18.2828,-3.20182,0.00844961,-0.0139085,-0.0083003,-0.00801655,-0.0036911,0.000405622,0.0782081
7.7,-0.00226255,0.0520583,-2.72711,-140.738,-24.6763,110.362,-18.28,-3.1976,0.00703835,-0.0139077,-0.00830032,-0.00803463,-0.00369112,0.00040578,0.0782081
7.8,-0.00222177,0.0523763,-2.72528,-142.566,-24.9961,110.362,-18.2779,-3.19169,0.00855297,-0.0138931,-0.00830063,-0.0083691,-0.00369154,0.00040887,0.0782081
7.9,-0.00179168,0.0521313,-2.72528,-144.394,-25.3153,110.361,-18.275,-3.18558,0.00872915,-0.013896,-0.00830056,-0.00830249,-0.00369145,0.000408291,0.0782081
8,-0.00313945,0.0452319,-2.72564,-146.297,-25.6834,110.373,-18.3702,-3.2058,0.00651359,-0.0136018,-0.00684696,-0.00834721,-0.00371717,0.000681261,0.078491
8.1,-0.00305221,0.0451887,-2.72591,-148.134,-26.0039,110.373,-18.3745,-3.20712,0.00626835,-0.0136065,-0.00684695,-0.008243,-0.00371702,0.000680493,0.078491
8.2,-0.00369007,0.045562,-2.72602,-149.972,-26.3246,110.372,-18.3778,-3.20624,0.00656434,-0.0136045,-0.00684696,-0.00828778,-0.00371709,0.000680853,0.078491
8.3,-0.00358749,0.0453033,-2.72535,-151.81,-26.6453,110.371,-18.3805,-3.20467,0.00736996,-0.0136015,-0.00684697,-0.00835457,-0.0037172,0.000681353,0.078491
8.4,-0.00338452,0.044378,-2.72652,-153.648,-26.9657,110.371,-18.3844,-3.20267,0.00667981,-0.0136081,-0.00684694,-0.00820844,-0.00371695,0.000680535,0.078491
8.5,-0.00306529,0.0451941,-2.72686,-155.486,-27.286,110.37,-18.3903,-3.19921,0.00731461,-0.0136135,-0.0068469,-0.00808772,-0.00371673,0.00067966,0.078491
8.6,-0.00301965,0.0443781,-2.72577,-157.325,-27.6059,110.369,-18.394,-3.19829,0.00751588,-0.0136038,-0.00684697,-0.00830177,-0.00371713,0.000680844,0.078491
8.7,-0.00386033,0.0449859,-2.72446,-159.164,-27.9258,110.368,-18.3991,-3.19596,0.00835545,-0.0135954,-0.00684704,-0.0084873,-0.00371751,0.000682102,0.0784911
8.8,-0.00330364,0.0451738,-2.7247,-161.004,-28.2454,110.368,-18.4032,-3.19221,0.00857561,-0.0135939,-0.00684705,-0.00851863,-0.00371758,0.000682326,0.0784911
8.9,-0.00347398,0.0451087,-2.72517,-162.845,-28.5646,110.367,-18.4086,-3.18978,0.00781652,-0.0136004,-0.00684699,-0.00837705,-0.00371726,0.00068134,0.078491
9,-0.00247796,0.0527988,-2.72433,-164.575,-29.0591,110.227,-18.2935,-3.15004,0.0271357,-0.0137283,-0.00866636,-0.00854703,-0.00349742,0.000251054,0.0755709
9.1,-0.00233016,0.0529949,-2.72325,-166.405,-29.3741,110.225,-18.2908,-3.14647,0.02818,-0.0137216,-0.00866643,-0.00868207,-0.00349763,0.000252035,0.0755709
9.2,-0.00338478,0.0527759,-2.72324,-168.234,-29.6888,110.222,-18.2886,-3.14166,0.0293081,-0.013716,-0.00866649,-0.00879465,-0.0034978,0.000252792,0.0755709
9.3,-0.00335373,0.0530293,-2.72284,-170.062,-30.0029,110.219,-18.2866,-3.1377,0.0288633,-0.0137114,-0.00866653,-0.00888838,-0.00349796,0.000253472,0.075571
9.4,-0.00259892,0.0532912,-2.72255,-171.891,-30.3167,110.216,-18.2835,-3.13177,0.0301032,-0.0137091,-0.00866656,-0.00893532,-0.00349804,0.000253838,0.075571
9.5,-0.00319074,0.0537369,-2.72303,-173.719,-30.6299,110.213,-18.28,-3.12766,0.0298044,-0.0137124,-0.00866652,-0.00886724,-0.00349791,0.000253242,0.0755709
9.6,-0.00311379,0.0531917,-2.72259,-175.547,-30.9426,110.21,-18.2773,-3.12244,0.0308127,-0.0137165,-0.00866648,-0.00878423,-0.00349774,0.000252626,0.0755709
9.7,-0.00297913,0.0532984,-2.72305,-177.375,-31.2549,110.207,-18.2727,-3.11814,0.0313486,-0.01372,-0.00866644,-0.00871355,-0.00349758,0.000252087,0.0755709
9.8,-0.00320819,0.0532213,-2.72325,-179.202,-31.5667,110.204,-18.27,-3.11144,0.0318256,-0.0137208,-0.00866643,-0.00869811,-0.00349755,0.000251973,0.0755709
9.9,-0.00389924,0.0541686,-2.72416,-181.029,-31.8778,110.201,-18.2679,-3.10601,0.031769,-0.013723,-0.0086664,-0.00865285,-0.00349744,0.000251538,0.0755709
10,-0.00484768,0.0499111,-2.72588,-183.059,-32.111,110.157,-18.3233,-3.10824,0.0378095,-0.0135567,-0.00789656,-0.00843477,-0.00347427,0.000469282,0.0747806
10.1,-0.00439735,0.0501527,-2.72587,-184.891,-32.4218,110.153,-18.3243,-3.1046,0.0387038,-0.0135601,-0.0078965,-0.00836349,-0.00347405,0.000468735,0.0747806
10.2,-0.00428245,0.0497765,-2.72628,-186.723,-32.7322,110.149,-18.3252,-3.0987,0.0372324,-0.0135622,-0.00789647,-0.0083181,-0.00347391,0.000468432,0.0747806
10.3,-0.00455905,0.0491598,-2.72707,-188.556,-33.0421,110.145,-18.3258,-3.09481,0.0380096,-0.0135676,-0.00789638,-0.00820428,-0.00347353,0.000467856,0.0747806
10.4,-0.00422926,0.049729,-2.7269,-190.388,-33.3516,110.142,-18.3276,-3.08993,0.0380439,-0.0135667,-0.00789639,-0.0082234,-0.0034736,0.00046798,0.0747806
10.5,-0.00408681,0.0501159,-2.72711,-192.221,-33.6606,110.138,-18.3293,-3.08637,0.0383551,-0.0135687,-0.00789636,-0.00818017,-0.00347345,0.000467657,0.0747806
10.6,-0.00364083,0.050475,-2.72571,-194.054,-33.9692,110.134,-18.3299,-3.08156,0.0408058,-0.0135658,-0.00789641,-0.00824349,-0.00347368,0.000468186,0.0747806
10.7,-0.00336931,0.0514897,-2.72559,-195.887,-34.2774,110.13,-18.3309,-3.07676,0.0424411,-0.0135673,-0.00789639,-0.00821072,-0.00347356,0.000467827,0.0747806
10.8,-0.00350934,0.0517423,-2.72554,-197.72,-34.5851,110.126,-18.3284,-3.07149,0.0426367,-0.0135672,-0.00789639,-0.00821282,-0.00347357,0.000467851,0.0747806
10.9,-0.00345256,0.0510524,-2.72536,-199.553,-34.8922,110.121,-18.3266,-3.06743,0.0444313,-0.0135663,-0.0078964,-0.00823148,-0.00347364,0.000468027,0.0747806
11,0.00683113,0.0497228,-2.72561,-201.239,-35.4998,110.136,-18.2783,-3.22232,0.0165709,-0.0158719,-0.0075979,-0.0081947,-0.0043148,0.000422481,0.0784333
11.1,0.00686573,0.0490884,-2.72667,-203.066,-35.8221,110.134,-18.2725,-3.22716,0.0171922,-0.0158796,-0.00759767,-0.00802815,-0.00431409,0.000421319,0.0784333
11.2,0.00660089,0.0491352,-2.72634,-204.894,-36.1448,110.132,-18.2684,-3.23169,0.0173258,-0.0158793,-0.00759768,-0.00803409,-0.00431411,0.000421361,0.0784333
11.3,0.00714833,0.0489736,-2.72589,-206.721,-36.468,110.131,-18.2655,-3.237,0.0164542,-0.0158769,-0.00759776,-0.0080868,-0.00431435,0.000421702,0.0784333
11.4,0.00698503,0.0491406,-2.72566,-208.547,-36.7917,110.129,-18.2613,-3.24419,0.0181308,-0.0158722,-0.00759791,-0.0081901,-0.00431481,0.000422412,0.0784333
11.5,0.00693431,0.0494136,-2.72432,-210.373,-37.1161,110.127,-18.2582,-3.24982,0.0173,-0.0158687,-0.00759802,-0.00826594,-0.00431517,0.000422988,0.0784333
11.6,0.00726357,0.0501058,-2.72378,-212.199,-37.4411,110.125,-18.2547,-3.25534,0.0176814,-0.0158674,-0.00759806,-0.0082947,-0.00431531,0.000423262,0.0784333
11.7,0.00638285,0.0497106,-2.72478,-214.025,-37.7666,110.124,-18.2507,-3.26172,0.0161765,-0.0158732,-0.00759786,-0.0081665,-0.00431468,0.000422209,0.0784333
11.8,0.00704615,0.0499349,-2.72606,-215.85,-38.0928,110.122,-18.2472,-3.26593,0.0178939,-0.0158748,-0.00759781,-0.00813198,-0.00431451,0.000421906,0.0784333
11.9,0.00711038,0.0492576,-2.72584,-217.674,-38.4194,110.12,-18.2432,-3.27194,0.0172956,-0.015874,-0.00759784,-0.00814823,-0.00431459,0.000422013,0.0784333
12,0.00449362,0.0514691,-2.72582,-219.763,-38.7036,110.066,-18.2399,-3.22173,0.022692,-0.0151738,-0.00803401,-0.0081339,-0.00410331,0.000321221,0.0780125
12.1,0.00436288,0.0518814,-2.72601,-221.587,-39.0258,110.063,-18.237,-3.22365,0.0232668,-0.0151756,-0.00803423,-0.00809531,-0.00410312,0.000320799,0.0780125
12.2,0.00377194,0.0514343,-2.72674,-223.41,-39.3482,110.061,-18.2319,-3.22448,0.0231313,-0.015174,-0.00803404,-0.0081287,-0.00410328,0.000321111,0.0780125
12.3,0.00391887,0.0513642,-2.72725,-225.233,-39.6706,110.059,-18.2281,-3.22503,0.0218691,-0.0151748,-0.00803414,-0.00811072,-0.00410319,0.000320949,0.0780125
12.4,0.00366235,0.0522365,-2.72645,-227.056,-39.9931,110.057,-18.2224,-3.22576,0.0224017,-0.0151712,-0.00803371,-0.00819063,-0.00410359,0.000321886,0.0780125
12.5,0.00305183,0.0514422,-2.72597,-228.878,-40.3157,110.054,-18.2173,-3.22677,0.0232902,-0.0151696,-0.00803352,-0.00822586,-0.00410377,0.000322201,0.0780125
12.6,0.00301058,0.0515235,-2.72435,-230.7,-40.6384,110.052,-18.2129,-3.22704,0.0210005,-0.0151642,-0.00803288,-0.0083454,-0.0041044,0.000323287,0.0780125
12.7,0.00390333,0.0509547,-2.72482,-232.521,-40.9611,110.05,-18.2101,-3.22692,0.0209013,-0.0151658,-0.00803307,-0.00830972,-0.00410421,0.000323035,0.0780125
12.8,0.0034313,0.0504485,-2.72445,-234.342,-41.2838,110.048,-18.2059,-3.228,0.0216238,-0.0151612,-0.00803253,-0.00841369,-0.00410476,0.000323583,0.0780124
12.9,0.00306808,0.0508057,-2.72439,-236.163,-41.6066,110.046,-18.2018,-3.22973,0.0212956,-0.0151601,-0.00803241,-0.00843677,-0.00410489,0.000323731,0.0780124
13,-0.00298461,0.0497701,-2.72467,-237.981,-41.7595,109.98,-18.2526,-3.15155,0.03498,-0.013853,-0.00774745,-0.0084707,-0.00383781,0.000324531,0.0760333
13.1,-0.00276348,0.0501863,-2.72433,-239.806,-42.0746,109.976,-18.2521,-3.14789,0.0349521,-0.0138521,-0.0077473,-0.00849121,-0.00383792,0.000324711,0.0760333
13.2,-0.00243478,0.0507763,-2.72319,-241.631,-42.3894,109.973,-18.2544,-3.14459,0.0342043,-0.0138435,-0.00774586,-0.00868734,-0.00383897,0.000326816,0.0760333
13.3,-0.00256895,0.0500336,-2.72296,-243.457,-42.7039,109.969,-18.2533,-3.1413,0.0341942,-0.0138433,-0.00774582,-0.00869282,-0.003839,0.00032686,0.0760333
13.4,-0.00325119,0.0495347,-2.72323,-245.282,-43.018,109.966,-18.2512,-3.1379,0.0341383,-0.0138422,-0.00774565,-0.00871726,-0.00383913,0.000327007,0.0760332
13.5,-0.00402776,0.0489489,-2.7232,-247.107,-43.3318,109.962,-18.2518,-3.13226,0.0341837,-0.0138408,-0.00774543,-0.00874845,-0.00383929,0.000327127,0.0760332
13.6,-0.00332285,0.048933,-2.72372,-248.932,-43.645,109.959,-18.2539,-3.12983,0.0340124,-0.0138449,-0.00774608,-0.00865584,-0.00383879,0.00032678,0.0760333
13.7,-0.00410886,0.049582,-2.72351,-250.758,-43.958,109.956,-18.2541,-3.12739,0.0327631,-0.013844,-0.00774593,-0.00867698,-0.0038389,0.000326909,0.0760333
13.8,-0.0048116,0.0495448,-2.72485,-252.583,-44.2707,109.952,-18.2535,-3.12229,0.0342764,-0.0138502,-0.00774695,-0.00853076,-0.00383809,0.000326053,0.0760333
13.9,-0.00530574,0.0492645,-2.72467,-254.408,-44.583,109.949,-18.2554,-3.11757,0.0338735,-0.0138495,-0.00774683,-0.00854829,-0.00383819,0.000326136,0.0760333
14,-0.00266027,0.0459878,-2.7243,-256.298,-44.9812,110.169,-18.2875,-3.17431,0.00933117,-0.0144991,-0.00700021,-0.00869507,-0.00393628,0.000401727,0.0785618
14.1,-0.00246268,0.0451352,-2.72501,-258.127,-45.2986,110.168,-18.2905,-3.17393,0.00940804,-0.0144993,-0.00700021,-0.00868926,-0.00393625,0.000401722,0.0785618
14.2,-0.00278434,0.0445606,-2.72518,-259.956,-45.616,110.167,-18.294,-3.17235,0.0100191,-0.0144987,-0.00700019,-0.00870365,-0.00393632,0.000401704,0.0785618
14.3,-0.00249396,0.0444151,-2.72429,-261.785,-45.9332,110.166,-18.2981,-3.17082,0.00976728,-0.0144938,-0.00700006,-0.0088144,-0.00393693,0.000401511,0.0785617
14.4,-0.00240861,0.043689,-2.72451,-263.615,-46.2503,110.165,-18.303,-3.16843,0.0103551,-0.0144931,-0.00700003,-0.00883152,-0.00393702,0.000401434,0.0785617
